lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L01666,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01667,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01668,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01669,CHUCK_10,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01670,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01671,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01672,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01673,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01674,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01675,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01676,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01677,CHUCK_10,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01678,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01679,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01680,CHUCK_04,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01681,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01682,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01683,CHUCK_05,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01684,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01685,CHUCK_02,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01686,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01687,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01688,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L01689,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01690,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01691,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01692,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01693,CHUCK_06,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01694,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01695,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01696,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01697,CHUCK_04,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01698,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01699,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01700,CHUCK_08,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01701,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,tibio
L01702,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01703,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01704,CHUCK_01,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01705,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01706,CHUCK_07,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01707,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01708,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01709,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01710,CHUCK_10,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01711,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01712,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01713,CHUCK_01,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01714,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01715,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L01716,CHUCK_06,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01717,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L01718,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01719,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01720,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01721,CHUCK_02,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01722,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01723,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01724,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01725,CHUCK_10,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L01726,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01727,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01728,CHUCK_01,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01729,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L01730,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01731,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01732,CHUCK_09,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01733,CHUCK_04,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01734,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01735,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01736,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01737,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01738,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01739,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L01740,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01741,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01742,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01743,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01744,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01745,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01746,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01747,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L01748,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01749,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01750,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01751,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,1,frio
L01752,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01753,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L01754,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01755,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01756,CHUCK_03,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01757,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01758,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01759,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01760,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01761,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01762,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01763,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01764,CHUCK_05,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01765,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01766,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01767,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01768,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01769,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01770,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01771,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01772,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01773,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01774,CHUCK_04,quedo atento para continuar cuando te venga bien.,seguimiento,1,frio
L01775,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01776,CHUCK_07,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L01777,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01778,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01779,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01780,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01781,CHUCK_10,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01782,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01783,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01784,CHUCK_01,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01785,CHUCK_05,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L01786,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01787,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01788,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L01789,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01790,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01791,CHUCK_09,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01792,CHUCK_01,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,caliente
L01793,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01794,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L01795,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01796,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01797,CHUCK_06,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01798,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01799,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01800,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01801,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01802,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01803,CHUCK_07,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01804,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01805,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01806,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01807,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01808,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01809,CHUCK_02,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01810,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01811,CHUCK_09,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01812,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01813,CHUCK_10,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01814,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01815,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01816,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01817,CHUCK_09,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01818,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01819,CHUCK_06,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01820,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01821,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01822,CHUCK_10,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01823,CHUCK_01,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01824,CHUCK_09,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01825,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01826,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01827,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01828,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01829,CHUCK_08,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L01830,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01831,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L01832,CHUCK_07,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01833,CHUCK_06,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L01834,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01835,CHUCK_02,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01836,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01837,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01838,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L01839,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01840,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01841,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01842,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01843,CHUCK_10,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01844,CHUCK_08,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01845,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01846,CHUCK_02,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01847,CHUCK_10,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01848,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01849,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,caliente
L01850,CHUCK_10,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01851,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L01852,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01853,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01854,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01855,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01856,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01857,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01858,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01859,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01860,CHUCK_04,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01861,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01862,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01863,CHUCK_01,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01864,CHUCK_02,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01865,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01866,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01867,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01868,CHUCK_09,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01869,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01870,CHUCK_01,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01871,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01872,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01873,CHUCK_05,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01874,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01875,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L01876,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01877,CHUCK_05,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01878,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,1,caliente
L01879,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01880,CHUCK_08,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L01881,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01882,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01883,CHUCK_10,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01884,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01885,CHUCK_07,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01886,CHUCK_01,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,frio
L01887,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01888,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01889,CHUCK_02,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01890,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01891,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01892,CHUCK_04,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L01893,CHUCK_04,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01894,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01895,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01896,CHUCK_05,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01897,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01898,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01899,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01900,CHUCK_01,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01901,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L01902,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01903,CHUCK_07,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01904,CHUCK_04,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01905,CHUCK_03,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01906,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01907,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01908,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01909,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01910,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01911,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L01912,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L01913,CHUCK_10,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L01914,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L01915,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01916,CHUCK_09,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01917,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01918,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01919,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01920,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01921,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01922,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01923,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01924,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01925,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01926,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01927,CHUCK_10,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01928,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01929,CHUCK_06,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L01930,CHUCK_07,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01931,CHUCK_05,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01932,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01933,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01934,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01935,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01936,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01937,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01938,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01939,CHUCK_06,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01940,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01941,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01942,CHUCK_09,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01943,CHUCK_06,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01944,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01945,CHUCK_07,"hola, un gusto saludarte. en que te asesoro?",saludo,1,frio
L01946,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01947,CHUCK_01,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01948,CHUCK_03,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L01949,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01950,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01951,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01952,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01953,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01954,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01955,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01956,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01957,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01958,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01959,CHUCK_10,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01960,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01961,CHUCK_03,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01962,CHUCK_10,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L01963,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01964,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01965,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01966,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01967,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01968,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
